"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","Referee"
"1811","E0",2018-03-10,"Chelsea","Crystal Palace",2,1,"H",2,0,"H","A Taylor"
"1812","E0",2018-03-10,"Everton","Brighton",2,0,"H",0,0,"D","R East"
"1813","E0",2018-03-10,"Huddersfield","Swansea",0,0,"D",0,0,"D","M Oliver"
"1814","E0",2018-03-10,"Man United","Liverpool",2,1,"H",2,0,"H","C Pawson"
"1815","E0",2018-03-10,"Newcastle","Southampton",3,0,"H",2,0,"H","A Marriner"
"1816","E0",2018-03-10,"West Brom","Leicester",1,4,"A",1,1,"D","R Madley"
"1817","E0",2018-03-10,"West Ham","Burnley",0,3,"A",0,0,"D","L Mason"
"1818","E0",2018-03-11,"Arsenal","Watford",3,0,"H",1,0,"H","M Atkinson"
"1819","E0",2018-03-11,"Bournemouth","Tottenham",1,4,"A",1,1,"D","M Dean"
"1820","E0",2018-03-12,"Stoke","Man City",0,2,"A",0,1,"A","J Moss"
"1821","E0",2018-03-17,"Bournemouth","West Brom",2,1,"H",0,0,"D","G Scott"
"1822","E0",2018-03-17,"Huddersfield","Crystal Palace",0,2,"A",0,1,"A","M Dean"
"1823","E0",2018-03-17,"Liverpool","Watford",5,0,"H",2,0,"H","A Taylor"
"1824","E0",2018-03-17,"Stoke","Everton",1,2,"A",0,0,"D","M Atkinson"
"1825","E0",2018-03-31,"Brighton","Leicester",0,2,"A",0,0,"D","C Kavanagh"
"1826","E0",2018-03-31,"Crystal Palace","Liverpool",1,2,"A",1,0,"H","N Swarbrick"
"1827","E0",2018-03-31,"Everton","Man City",1,3,"A",0,3,"A","P Tierney"
"1828","E0",2018-03-31,"Man United","Swansea",2,0,"H",2,0,"H","R Madley"
"1829","E0",2018-03-31,"Newcastle","Huddersfield",1,0,"H",0,0,"D","M Atkinson"
"1830","E0",2018-03-31,"Watford","Bournemouth",2,2,"D",1,1,"D","A Marriner"
"1831","E0",2018-03-31,"West Brom","Burnley",1,2,"A",0,1,"A","L Probert"
"1832","E0",2018-03-31,"West Ham","Southampton",3,0,"H",3,0,"H","J Moss"
"1833","E0",2018-04-01,"Arsenal","Stoke",3,0,"H",0,0,"D","C Pawson"
"1834","E0",2018-04-01,"Chelsea","Tottenham",1,3,"A",1,1,"D","A Marriner"
"1835","E0",2018-04-07,"Bournemouth","Crystal Palace",2,2,"D",0,0,"D","J Moss"
"1836","E0",2018-04-07,"Brighton","Huddersfield",1,1,"D",1,1,"D","A Taylor"
"1837","E0",2018-04-07,"Everton","Liverpool",0,0,"D",0,0,"D","M Oliver"
"1838","E0",2018-04-07,"Leicester","Newcastle",1,2,"A",0,1,"A","S Attwell"
"1839","E0",2018-04-07,"Man City","Man United",2,3,"A",2,0,"H","M Atkinson"
"1840","E0",2018-04-07,"Stoke","Tottenham",1,2,"A",0,0,"D","G Scott"
"1841","E0",2018-04-07,"Watford","Burnley",1,2,"A",0,0,"D","P Tierney"
"1842","E0",2018-04-07,"West Brom","Swansea",1,1,"D",0,0,"D","R East"
"1843","E0",2018-04-08,"Arsenal","Southampton",3,2,"H",2,1,"H","A Marriner"
"1844","E0",2018-04-08,"Chelsea","West Ham",1,1,"D",1,0,"H","K Friend"
"1845","E0",2018-04-14,"Burnley","Leicester",2,1,"H",2,0,"H","M Atkinson"
"1846","E0",2018-04-14,"Crystal Palace","Brighton",3,2,"H",3,2,"H","A Marriner"
"1847","E0",2018-04-14,"Huddersfield","Watford",1,0,"H",0,0,"D","C Pawson"
"1848","E0",2018-04-14,"Liverpool","Bournemouth",3,0,"H",1,0,"H","C Kavanagh"
"1849","E0",2018-04-14,"Southampton","Chelsea",2,3,"A",1,0,"H","M Dean"
"1850","E0",2018-04-14,"Swansea","Everton",1,1,"D",0,1,"A","L Mason"
"1851","E0",2018-04-14,"Tottenham","Man City",1,3,"A",1,2,"A","J Moss"
"1852","E0",2018-04-15,"Man United","West Brom",0,1,"A",0,0,"D","P Tierney"
"1853","E0",2018-04-15,"Newcastle","Arsenal",2,1,"H",1,1,"D","A Taylor"
"1854","E0",2018-04-16,"West Ham","Stoke",1,1,"D",0,0,"D","M Oliver"
"1855","E0",2018-04-17,"Brighton","Tottenham",1,1,"D",0,0,"D","K Friend"
"1856","E0",2018-04-18,"Bournemouth","Man United",0,2,"A",0,1,"A","G Scott"
"1857","E0",2018-04-19,"Burnley","Chelsea",1,2,"A",0,1,"A","R Madley"
"1858","E0",2018-04-19,"Leicester","Southampton",0,0,"D",0,0,"D","R East"
"1859","E0",2018-04-21,"Watford","Crystal Palace",0,0,"D",0,0,"D","C Kavanagh"
"1860","E0",2018-04-21,"West Brom","Liverpool",2,2,"D",0,1,"A","S Attwell"
"1861","E0",2018-04-22,"Arsenal","West Ham",4,1,"H",0,0,"D","L Mason"
"1862","E0",2018-04-22,"Man City","Swansea",5,0,"H",2,0,"H","C Pawson"
"1863","E0",2018-04-22,"Stoke","Burnley",1,1,"D",1,0,"H","M Dean"
"1864","E0",2018-04-23,"Everton","Newcastle",1,0,"H",0,0,"D","R Madley"
"1865","E0",2018-04-28,"Burnley","Brighton",0,0,"D",0,0,"D","R East"
"1866","E0",2018-04-28,"Crystal Palace","Leicester",5,0,"H",2,0,"H","M Dean"
"1867","E0",2018-04-28,"Huddersfield","Everton",0,2,"A",0,1,"A","L Probert"
"1868","E0",2018-04-28,"Liverpool","Stoke",0,0,"D",0,0,"D","A Marriner"
"1869","E0",2018-04-28,"Newcastle","West Brom",0,1,"A",0,1,"A","D Coote"
"1870","E0",2018-04-28,"Southampton","Bournemouth",2,1,"H",1,1,"D","A Taylor"
"1871","E0",2018-04-28,"Swansea","Chelsea",0,1,"A",0,1,"A","J Moss"
"1872","E0",2018-04-29,"Man United","Arsenal",2,1,"H",1,0,"H","K Friend"
"1873","E0",2018-04-29,"West Ham","Man City",1,4,"A",1,2,"A","N Swarbrick"
"1874","E0",2018-04-30,"Tottenham","Watford",2,0,"H",1,0,"H","M Oliver"
"1875","E0",2018-05-04,"Brighton","Man United",1,0,"H",0,0,"D","C Pawson"
"1876","E0",2018-05-05,"Bournemouth","Swansea",1,0,"H",1,0,"H","K Friend"
"1877","E0",2018-05-05,"Everton","Southampton",1,1,"D",0,0,"D","J Moss"
"1878","E0",2018-05-05,"Leicester","West Ham",0,2,"A",0,1,"A","C Kavanagh"
"1879","E0",2018-05-05,"Stoke","Crystal Palace",1,2,"A",1,0,"H","M Atkinson"
"1880","E0",2018-05-05,"Watford","Newcastle",2,1,"H",2,0,"H","R East"
"1881","E0",2018-05-05,"West Brom","Tottenham",1,0,"H",0,0,"D","M Jones"
"1882","E0",2018-05-06,"Arsenal","Burnley",5,0,"H",2,0,"H","A Marriner"
"1883","E0",2018-05-06,"Chelsea","Liverpool",1,0,"H",1,0,"H","A Taylor"
"1884","E0",2018-05-06,"Man City","Huddersfield",0,0,"D",0,0,"D","M Dean"
"1885","E0",2018-05-08,"Swansea","Southampton",0,1,"A",0,0,"D","M Oliver"
"1886","E0",2018-05-09,"Chelsea","Huddersfield",1,1,"D",0,0,"D","L Mason"
"1887","E0",2018-05-09,"Leicester","Arsenal",3,1,"H",1,0,"H","G Scott"
"1888","E0",2018-05-09,"Man City","Brighton",3,1,"H",2,1,"H","P Tierney"
"1889","E0",2018-05-09,"Tottenham","Newcastle",1,0,"H",0,0,"D","N Swarbrick"
"1890","E0",2018-05-10,"West Ham","Man United",0,0,"D",0,0,"D","J Moss"
"1891","E0",2018-05-13,"Burnley","Bournemouth",1,2,"A",1,0,"H","P Tierney"
"1892","E0",2018-05-13,"Crystal Palace","West Brom",2,0,"H",0,0,"D","J Moss"
"1893","E0",2018-05-13,"Huddersfield","Arsenal",0,1,"A",0,1,"A","M Oliver"
"1894","E0",2018-05-13,"Liverpool","Brighton",4,0,"H",2,0,"H","K Friend"
"1895","E0",2018-05-13,"Man United","Watford",1,0,"H",1,0,"H","L Mason"
"1896","E0",2018-05-13,"Newcastle","Chelsea",3,0,"H",1,0,"H","M Atkinson"
"1897","E0",2018-05-13,"Southampton","Man City",0,1,"A",0,0,"D","A Marriner"
"1898","E0",2018-05-13,"Swansea","Stoke",1,2,"A",1,2,"A","A Taylor"
"1899","E0",2018-05-13,"Tottenham","Leicester",5,4,"H",1,2,"A","C Pawson"
"1900","E0",2018-05-13,"West Ham","Everton",3,1,"H",1,0,"H","G Scott"
"1901","E0",2018-08-10,"Man United","Leicester",2,1,"H",1,0,"H","A Marriner"
"1902","E0",2018-08-11,"Bournemouth","Cardiff",2,0,"H",1,0,"H","K Friend"
"1903","E0",2018-08-11,"Fulham","Crystal Palace",0,2,"A",0,1,"A","M Dean"
"1904","E0",2018-08-11,"Huddersfield","Chelsea",0,3,"A",0,2,"A","C Kavanagh"
"1905","E0",2018-08-11,"Newcastle","Tottenham",1,2,"A",1,2,"A","M Atkinson"
"1906","E0",2018-08-11,"Watford","Brighton",2,0,"H",1,0,"H","J Moss"
"1907","E0",2018-08-11,"Wolves","Everton",2,2,"D",1,1,"D","C Pawson"
"1908","E0",2018-08-12,"Arsenal","Man City",0,2,"A",0,1,"A","M Oliver"
"1909","E0",2018-08-12,"Liverpool","West Ham",4,0,"H",2,0,"H","A Taylor"
"1910","E0",2018-08-12,"Southampton","Burnley",0,0,"D",0,0,"D","G Scott"
"1911","E0",2018-08-18,"Cardiff","Newcastle",0,0,"D",0,0,"D","C Pawson"
"1912","E0",2018-08-18,"Chelsea","Arsenal",3,2,"H",2,2,"D","M Atkinson"
"1913","E0",2018-08-18,"Everton","Southampton",2,1,"H",2,0,"H","L Mason"
"1914","E0",2018-08-18,"Leicester","Wolves",2,0,"H",2,0,"H","M Dean"
"1915","E0",2018-08-18,"Tottenham","Fulham",3,1,"H",1,0,"H","A Taylor"
"1916","E0",2018-08-18,"West Ham","Bournemouth",1,2,"A",1,0,"H","S Attwell"
"1917","E0",2018-08-19,"Brighton","Man United",3,2,"H",3,1,"H","K Friend"
"1918","E0",2018-08-19,"Burnley","Watford",1,3,"A",1,1,"D","P Tierney"
"1919","E0",2018-08-19,"Man City","Huddersfield",6,1,"H",3,1,"H","A Marriner"
"1920","E0",2018-08-20,"Crystal Palace","Liverpool",0,2,"A",0,1,"A","M Oliver"
"1921","E0",2018-08-25,"Arsenal","West Ham",3,1,"H",1,1,"D","G Scott"
"1922","E0",2018-08-25,"Bournemouth","Everton",2,2,"D",0,0,"D","L Probert"
"1923","E0",2018-08-25,"Huddersfield","Cardiff",0,0,"D",0,0,"D","M Oliver"
"1924","E0",2018-08-25,"Liverpool","Brighton",1,0,"H",1,0,"H","C Kavanagh"
"1925","E0",2018-08-25,"Southampton","Leicester",1,2,"A",0,0,"D","J Moss"
"1926","E0",2018-08-25,"Wolves","Man City",1,1,"D",0,0,"D","M Atkinson"
"1927","E0",2018-08-26,"Fulham","Burnley",4,2,"H",3,2,"H","D Coote"
"1928","E0",2018-08-26,"Newcastle","Chelsea",1,2,"A",0,0,"D","P Tierney"
"1929","E0",2018-08-26,"Watford","Crystal Palace",2,1,"H",0,0,"D","A Taylor"
"1930","E0",2018-08-27,"Man United","Tottenham",0,3,"A",0,0,"D","C Pawson"
"1931","E0",2018-09-01,"Brighton","Fulham",2,2,"D",0,1,"A","L Probert"
"1932","E0",2018-09-01,"Chelsea","Bournemouth",2,0,"H",0,0,"D","L Mason"
"1933","E0",2018-09-01,"Crystal Palace","Southampton",0,2,"A",0,0,"D","M Atkinson"
"1934","E0",2018-09-01,"Everton","Huddersfield",1,1,"D",1,1,"D","S Attwell"
"1935","E0",2018-09-01,"Leicester","Liverpool",1,2,"A",0,2,"A","P Tierney"
"1936","E0",2018-09-01,"Man City","Newcastle",2,1,"H",1,1,"D","K Friend"
"1937","E0",2018-09-01,"West Ham","Wolves",0,1,"A",0,0,"D","C Kavanagh"
"1938","E0",2018-09-02,"Burnley","Man United",0,2,"A",0,2,"A","J Moss"
"1939","E0",2018-09-02,"Cardiff","Arsenal",2,3,"A",1,1,"D","A Taylor"
"1940","E0",2018-09-02,"Watford","Tottenham",2,1,"H",0,0,"D","A Marriner"
"1941","E0",2018-09-15,"Bournemouth","Leicester",4,2,"H",3,0,"H","C Pawson"
"1942","E0",2018-09-15,"Chelsea","Cardiff",4,1,"H",2,1,"H","J Moss"
"1943","E0",2018-09-15,"Huddersfield","Crystal Palace",0,1,"A",0,1,"A","L Mason"
"1944","E0",2018-09-15,"Man City","Fulham",3,0,"H",2,0,"H","S Attwell"
"1945","E0",2018-09-15,"Newcastle","Arsenal",1,2,"A",0,0,"D","L Probert"
"1946","E0",2018-09-15,"Tottenham","Liverpool",1,2,"A",0,1,"A","M Oliver"
"1947","E0",2018-09-15,"Watford","Man United",1,2,"A",0,2,"A","M Dean"
"1948","E0",2018-09-16,"Everton","West Ham",1,3,"A",1,2,"A","M Atkinson"
"1949","E0",2018-09-16,"Wolves","Burnley",1,0,"H",0,0,"D","A Marriner"
"1950","E0",2018-09-17,"Southampton","Brighton",2,2,"D",1,0,"H","A Taylor"
"1951","E0",2018-09-22,"Brighton","Tottenham",1,2,"A",0,1,"A","C Kavanagh"
"1952","E0",2018-09-22,"Burnley","Bournemouth",4,0,"H",2,0,"H","A Taylor"
"1953","E0",2018-09-22,"Cardiff","Man City",0,5,"A",0,3,"A","M Oliver"
"1954","E0",2018-09-22,"Crystal Palace","Newcastle",0,0,"D",0,0,"D","A Marriner"
"1955","E0",2018-09-22,"Fulham","Watford",1,1,"D",0,1,"A","M Atkinson"
"1956","E0",2018-09-22,"Leicester","Huddersfield",3,1,"H",1,1,"D","D Coote"
"1957","E0",2018-09-22,"Liverpool","Southampton",3,0,"H",3,0,"H","P Tierney"
"1958","E0",2018-09-22,"Man United","Wolves",1,1,"D",1,0,"H","K Friend"
"1959","E0",2018-09-23,"Arsenal","Everton",2,0,"H",0,0,"D","J Moss"
"1960","E0",2018-09-23,"West Ham","Chelsea",0,0,"D",0,0,"D","M Dean"
"1961","E0",2018-09-29,"Arsenal","Watford",2,0,"H",0,0,"D","A Taylor"
"1962","E0",2018-09-29,"Chelsea","Liverpool",1,1,"D",1,0,"H","A Marriner"
"1963","E0",2018-09-29,"Everton","Fulham",3,0,"H",0,0,"D","R East"
"1964","E0",2018-09-29,"Huddersfield","Tottenham",0,2,"A",0,2,"A","C Pawson"
"1965","E0",2018-09-29,"Man City","Brighton",2,0,"H",1,0,"H","L Mason"
"1966","E0",2018-09-29,"Newcastle","Leicester",0,2,"A",0,1,"A","S Hooper"
"1967","E0",2018-09-29,"West Ham","Man United",3,1,"H",2,0,"H","M Oliver"
"1968","E0",2018-09-29,"Wolves","Southampton",2,0,"H",0,0,"D","S Attwell"
"1969","E0",2018-09-30,"Cardiff","Burnley",1,2,"A",0,0,"D","M Atkinson"
"1970","E0",2018-10-01,"Bournemouth","Crystal Palace",2,1,"H",1,0,"H","M Dean"
"1971","E0",2018-10-05,"Brighton","West Ham",1,0,"H",1,0,"H","K Friend"
"1972","E0",2018-10-06,"Burnley","Huddersfield",1,1,"D",1,0,"H","C Kavanagh"
"1973","E0",2018-10-06,"Crystal Palace","Wolves",0,1,"A",0,0,"D","M Oliver"
"1974","E0",2018-10-06,"Leicester","Everton",1,2,"A",1,1,"D","A Marriner"
"1975","E0",2018-10-06,"Man United","Newcastle",3,2,"H",0,2,"A","A Taylor"
"1976","E0",2018-10-06,"Tottenham","Cardiff",1,0,"H",1,0,"H","M Dean"
"1977","E0",2018-10-06,"Watford","Bournemouth",0,4,"A",0,3,"A","J Moss"
"1978","E0",2018-10-07,"Fulham","Arsenal",1,5,"A",1,1,"D","P Tierney"
"1979","E0",2018-10-07,"Liverpool","Man City",0,0,"D",0,0,"D","M Atkinson"
"1980","E0",2018-10-07,"Southampton","Chelsea",0,3,"A",0,1,"A","C Pawson"
"1981","E0",2018-10-20,"Bournemouth","Southampton",0,0,"D",0,0,"D","L Probert"
"1982","E0",2018-10-20,"Cardiff","Fulham",4,2,"H",2,2,"D","K Friend"
"1983","E0",2018-10-20,"Chelsea","Man United",2,2,"D",1,0,"H","M Dean"
"1984","E0",2018-10-20,"Huddersfield","Liverpool",0,1,"A",0,1,"A","M Oliver"
"1985","E0",2018-10-20,"Man City","Burnley",5,0,"H",1,0,"H","J Moss"
"1986","E0",2018-10-20,"Newcastle","Brighton",0,1,"A",0,1,"A","A Marriner"
"1987","E0",2018-10-20,"West Ham","Tottenham",0,1,"A",0,1,"A","M Atkinson"
"1988","E0",2018-10-20,"Wolves","Watford",0,2,"A",0,2,"A","L Mason"
"1989","E0",2018-10-21,"Everton","Crystal Palace",2,0,"H",0,0,"D","A Taylor"
"1990","E0",2018-10-22,"Arsenal","Leicester",3,1,"H",1,1,"D","C Kavanagh"
"1991","E0",2018-10-27,"Brighton","Wolves",1,0,"H",0,0,"D","A Taylor"
"1992","E0",2018-10-27,"Fulham","Bournemouth",0,3,"A",0,1,"A","A Marriner"
"1993","E0",2018-10-27,"Leicester","West Ham",1,1,"D",0,1,"A","M Oliver"
"1994","E0",2018-10-27,"Liverpool","Cardiff",4,1,"H",1,0,"H","S Attwell"
"1995","E0",2018-10-27,"Southampton","Newcastle",0,0,"D",0,0,"D","C Kavanagh"
"1996","E0",2018-10-27,"Watford","Huddersfield",3,0,"H",2,0,"H","M Dean"
"1997","E0",2018-10-28,"Burnley","Chelsea",0,4,"A",0,1,"A","C Pawson"
"1998","E0",2018-10-28,"Crystal Palace","Arsenal",2,2,"D",1,0,"H","M Atkinson"
"1999","E0",2018-10-28,"Man United","Everton",2,1,"H",1,0,"H","J Moss"
"2000","E0",2018-10-29,"Tottenham","Man City",0,1,"A",0,1,"A","K Friend"
"2001","E0",2018-11-03,"Arsenal","Liverpool",1,1,"D",0,0,"D","A Marriner"
"2002","E0",2018-11-03,"Bournemouth","Man United",1,2,"A",1,1,"D","P Tierney"
"2003","E0",2018-11-03,"Cardiff","Leicester",0,1,"A",0,0,"D","L Probert"
"2004","E0",2018-11-03,"Everton","Brighton",3,1,"H",1,1,"D","D Coote"
"2005","E0",2018-11-03,"Newcastle","Watford",1,0,"H",0,0,"D","C Pawson"
"2006","E0",2018-11-03,"West Ham","Burnley",4,2,"H",1,1,"D","R East"
"2007","E0",2018-11-03,"Wolves","Tottenham",2,3,"A",0,2,"A","M Dean"
"2008","E0",2018-11-04,"Chelsea","Crystal Palace",3,1,"H",1,0,"H","M Oliver"
"2009","E0",2018-11-04,"Man City","Southampton",6,1,"H",4,1,"H","L Mason"
"2010","E0",2018-11-05,"Huddersfield","Fulham",1,0,"H",1,0,"H","A Taylor"
"2011","E0",2018-11-10,"Cardiff","Brighton",2,1,"H",1,1,"D","M Atkinson"
"2012","E0",2018-11-10,"Crystal Palace","Tottenham",0,1,"A",0,0,"D","J Moss"
"2013","E0",2018-11-10,"Huddersfield","West Ham",1,1,"D",1,0,"H","C Kavanagh"
"2014","E0",2018-11-10,"Leicester","Burnley",0,0,"D",0,0,"D","M Dean"
"2015","E0",2018-11-10,"Newcastle","Bournemouth",2,1,"H",2,1,"H","L Probert"
"2016","E0",2018-11-10,"Southampton","Watford",1,1,"D",1,0,"H","S Hooper"
"2017","E0",2018-11-11,"Arsenal","Wolves",1,1,"D",0,1,"A","S Attwell"
"2018","E0",2018-11-11,"Chelsea","Everton",0,0,"D",0,0,"D","K Friend"
"2019","E0",2018-11-11,"Liverpool","Fulham",2,0,"H",1,0,"H","P Tierney"
"2020","E0",2018-11-11,"Man City","Man United",3,1,"H",1,0,"H","A Taylor"
"2021","E0",2018-11-24,"Brighton","Leicester",1,1,"D",1,0,"H","C Kavanagh"
"2022","E0",2018-11-24,"Everton","Cardiff",1,0,"H",0,0,"D","P Tierney"
"2023","E0",2018-11-24,"Fulham","Southampton",3,2,"H",2,1,"H","M Oliver"
"2024","E0",2018-11-24,"Man United","Crystal Palace",0,0,"D",0,0,"D","L Mason"
"2025","E0",2018-11-24,"Tottenham","Chelsea",3,1,"H",2,0,"H","M Atkinson"
"2026","E0",2018-11-24,"Watford","Liverpool",0,3,"A",0,0,"D","J Moss"
"2027","E0",2018-11-24,"West Ham","Man City",0,4,"A",0,3,"A","A Marriner"
"2028","E0",2018-11-25,"Bournemouth","Arsenal",1,2,"A",1,1,"D","C Pawson"
"2029","E0",2018-11-25,"Wolves","Huddersfield",0,2,"A",0,1,"A","K Friend"
"2030","E0",2018-11-26,"Burnley","Newcastle",1,2,"A",1,2,"A","A Taylor"
"2031","E0",2018-11-30,"Cardiff","Wolves",2,1,"H",0,1,"A","A Marriner"
"2032","E0",2018-12-01,"Crystal Palace","Burnley",2,0,"H",1,0,"H","L Probert"
"2033","E0",2018-12-01,"Huddersfield","Brighton",1,2,"A",1,1,"D","M Oliver"
"2034","E0",2018-12-01,"Leicester","Watford",2,0,"H",2,0,"H","G Scott"
"2035","E0",2018-12-01,"Man City","Bournemouth",3,1,"H",1,1,"D","S Attwell"
"2036","E0",2018-12-01,"Newcastle","West Ham",0,3,"A",0,1,"A","P Tierney"
"2037","E0",2018-12-01,"Southampton","Man United",2,2,"D",2,2,"D","K Friend"
"2038","E0",2018-12-02,"Arsenal","Tottenham",4,2,"H",1,2,"A","M Dean"
"2039","E0",2018-12-02,"Chelsea","Fulham",2,0,"H",1,0,"H","C Pawson"
"2040","E0",2018-12-02,"Liverpool","Everton",1,0,"H",0,0,"D","C Kavanagh"
"2041","E0",2018-12-04,"Bournemouth","Huddersfield",2,1,"H",2,1,"H","R East"
"2042","E0",2018-12-04,"Brighton","Crystal Palace",3,1,"H",3,0,"H","K Friend"
"2043","E0",2018-12-04,"Watford","Man City",1,2,"A",0,1,"A","P Tierney"
"2044","E0",2018-12-04,"West Ham","Cardiff",3,1,"H",0,0,"D","G Scott"
"2045","E0",2018-12-05,"Burnley","Liverpool",1,3,"A",0,0,"D","S Attwell"
"2046","E0",2018-12-05,"Everton","Newcastle",1,1,"D",1,1,"D","L Mason"
"2047","E0",2018-12-05,"Fulham","Leicester",1,1,"D",1,0,"H","D Coote"
"2048","E0",2018-12-05,"Man United","Arsenal",2,2,"D",1,1,"D","A Marriner"
"2049","E0",2018-12-05,"Tottenham","Southampton",3,1,"H",1,0,"H","A Taylor"
"2050","E0",2018-12-05,"Wolves","Chelsea",2,1,"H",0,1,"A","J Moss"
"2051","E0",2018-12-08,"Arsenal","Huddersfield",1,0,"H",0,0,"D","P Tierney"
"2052","E0",2018-12-08,"Bournemouth","Liverpool",0,4,"A",0,1,"A","L Mason"
"2053","E0",2018-12-08,"Burnley","Brighton",1,0,"H",1,0,"H","M Atkinson"
"2054","E0",2018-12-08,"Cardiff","Southampton",1,0,"H",0,0,"D","J Moss"
"2055","E0",2018-12-08,"Chelsea","Man City",2,0,"H",1,0,"H","M Oliver"
"2056","E0",2018-12-08,"Leicester","Tottenham",0,2,"A",0,1,"A","C Pawson"
"2057","E0",2018-12-08,"Man United","Fulham",4,1,"H",3,0,"H","L Probert"
"2058","E0",2018-12-08,"West Ham","Crystal Palace",3,2,"H",0,1,"A","A Taylor"
"2059","E0",2018-12-09,"Newcastle","Wolves",1,2,"A",1,1,"D","M Dean"
"2060","E0",2018-12-10,"Everton","Watford",2,2,"D",1,0,"H","K Friend"
"2061","E0",2018-12-15,"Crystal Palace","Leicester",1,0,"H",1,0,"H","M Oliver"
"2062","E0",2018-12-15,"Fulham","West Ham",0,2,"A",0,2,"A","M Dean"
"2063","E0",2018-12-15,"Huddersfield","Newcastle",0,1,"A",0,0,"D","A Taylor"
"2064","E0",2018-12-15,"Man City","Everton",3,1,"H",1,0,"H","C Pawson"
"2065","E0",2018-12-15,"Tottenham","Burnley",1,0,"H",0,0,"D","G Scott"
"2066","E0",2018-12-15,"Watford","Cardiff",3,2,"H",1,0,"H","A Madley"
"2067","E0",2018-12-15,"Wolves","Bournemouth",2,0,"H",1,0,"H","S Hooper"
"2068","E0",2018-12-16,"Brighton","Chelsea",1,2,"A",0,2,"A","S Attwell"
"2069","E0",2018-12-16,"Liverpool","Man United",3,1,"H",1,1,"D","M Atkinson"
"2070","E0",2018-12-16,"Southampton","Arsenal",3,2,"H",2,1,"H","C Kavanagh"
"2071","E0",2018-12-21,"Wolves","Liverpool",0,2,"A",0,1,"A","C Pawson"
"2072","E0",2018-12-22,"Arsenal","Burnley",3,1,"H",1,0,"H","K Friend"
"2073","E0",2018-12-22,"Bournemouth","Brighton",2,0,"H",1,0,"H","M Dean"
"2074","E0",2018-12-22,"Cardiff","Man United",1,5,"A",1,3,"A","M Oliver"
"2075","E0",2018-12-22,"Chelsea","Leicester",0,1,"A",0,0,"D","L Probert"
"2076","E0",2018-12-22,"Huddersfield","Southampton",1,3,"A",0,2,"A","S Attwell"
"2077","E0",2018-12-22,"Man City","Crystal Palace",2,3,"A",1,2,"A","A Marriner"
"2078","E0",2018-12-22,"Newcastle","Fulham",0,0,"D",0,0,"D","M Atkinson"
"2079","E0",2018-12-22,"West Ham","Watford",0,2,"A",0,1,"A","L Mason"
"2080","E0",2018-12-23,"Everton","Tottenham",2,6,"A",1,3,"A","P Tierney"
"2081","E0",2018-12-26,"Brighton","Arsenal",1,1,"D",1,1,"D","A Taylor"
"2082","E0",2018-12-26,"Burnley","Everton",1,5,"A",1,3,"A","M Oliver"
"2083","E0",2018-12-26,"Crystal Palace","Cardiff",0,0,"D",0,0,"D","L Probert"
"2084","E0",2018-12-26,"Fulham","Wolves",1,1,"D",0,0,"D","A Marriner"
"2085","E0",2018-12-26,"Leicester","Man City",2,1,"H",1,1,"D","M Dean"
"2086","E0",2018-12-26,"Liverpool","Newcastle",4,0,"H",1,0,"H","G Scott"
"2087","E0",2018-12-26,"Man United","Huddersfield",3,1,"H",1,0,"H","J Moss"
"2088","E0",2018-12-26,"Tottenham","Bournemouth",5,0,"H",3,0,"H","C Kavanagh"
"2089","E0",2018-12-26,"Watford","Chelsea",1,2,"A",1,1,"D","M Atkinson"
"2090","E0",2018-12-27,"Southampton","West Ham",1,2,"A",0,0,"D","C Pawson"
"2091","E0",2018-12-29,"Brighton","Everton",1,0,"H",0,0,"D","A Madley"
"2092","E0",2018-12-29,"Fulham","Huddersfield",1,0,"H",0,0,"D","K Friend"
"2093","E0",2018-12-29,"Leicester","Cardiff",0,1,"A",0,0,"D","S Hooper"
"2094","E0",2018-12-29,"Liverpool","Arsenal",5,1,"H",4,1,"H","M Oliver"
"2095","E0",2018-12-29,"Tottenham","Wolves",1,3,"A",1,0,"H","S Attwell"
"2096","E0",2018-12-29,"Watford","Newcastle",1,1,"D",0,1,"A","R East"
"2097","E0",2018-12-30,"Burnley","West Ham",2,0,"H",2,0,"H","D Coote"
"2098","E0",2018-12-30,"Crystal Palace","Chelsea",0,1,"A",0,0,"D","C Pawson"
"2099","E0",2018-12-30,"Man United","Bournemouth",4,1,"H",3,1,"H","L Mason"
"2100","E0",2018-12-30,"Southampton","Man City",1,3,"A",1,3,"A","P Tierney"
"2101","E0",2019-01-01,"Arsenal","Fulham",4,1,"H",1,0,"H","G Scott"
"2102","E0",2019-01-01,"Cardiff","Tottenham",0,3,"A",0,3,"A","K Friend"
"2103","E0",2019-01-01,"Everton","Leicester",0,1,"A",0,0,"D","M Atkinson"
"2104","E0",2019-01-02,"Bournemouth","Watford",3,3,"D",3,3,"D","D Coote"
"2105","E0",2019-01-02,"Chelsea","Southampton",0,0,"D",0,0,"D","J Moss"
"2106","E0",2019-01-02,"Huddersfield","Burnley",1,2,"A",1,1,"D","M Dean"
"2107","E0",2019-01-02,"Newcastle","Man United",0,2,"A",0,0,"D","A Marriner"
"2108","E0",2019-01-02,"West Ham","Brighton",2,2,"D",0,0,"D","C Kavanagh"
"2109","E0",2019-01-02,"Wolves","Crystal Palace",0,2,"A",0,0,"D","R East"
